accountContextSearch,acctName,acctNumber,acctType,custrecord_cash360_exclude_account,custrecord_cps_bdc_lastupdatedbyimp_acc,custrecord_cps_bdc_updatedbyimp_acc,id,includeChildren,inventory,isInactive,isSummary,lastModifiedDate,localizations,subsidiary,unit,unitsType,cashFlowRate,currency,eliminate,generalRate,reconcileWithMatching,revalue,description,externalId,curDocNum,parent,sSpecAcct
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/371/accountContextSearch'}]}",Patient Travel Costs,61100,"{'id': 'COGS', 'refName': 'Cost of Goods Sold'}",False,False,False,371,True,False,False,False,2022-04-25T19:52:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/371/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/371/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,61100,,,
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/387/accountContextSearch'}]}",Provider Payroll (Salaried),61101,"{'id': 'COGS', 'refName': 'Cost of Goods Sold'}",False,False,False,387,True,False,False,False,2022-04-25T19:51:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/387/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/387/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,61101,,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/386'}], 'id': '386', 'refName': '61170 Clinic Wages & Salaries'}",
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/388/accountContextSearch'}]}",Other Clinic Payroll,61102,"{'id': 'COGS', 'refName': 'Cost of Goods Sold'}",False,False,False,388,True,False,False,False,2022-04-25T19:51:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/388/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/388/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,61102,,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/386'}], 'id': '386', 'refName': '61170 Clinic Wages & Salaries'}",
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/389/accountContextSearch'}]}",Bonuses,61103,"{'id': 'COGS', 'refName': 'Cost of Goods Sold'}",False,False,False,389,True,False,False,False,2022-04-25T19:51:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/389/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/389/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,61103,,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/386'}], 'id': '386', 'refName': '61170 Clinic Wages & Salaries'}",
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/390/accountContextSearch'}]}",Payroll Taxes,61104,"{'id': 'COGS', 'refName': 'Cost of Goods Sold'}",False,False,False,390,True,False,False,False,2022-04-25T19:51:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/390/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/390/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,61104,,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/386'}], 'id': '386', 'refName': '61170 Clinic Wages & Salaries'}",
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/372/accountContextSearch'}]}",Billing & Collection Services,61105,"{'id': 'COGS', 'refName': 'Cost of Goods Sold'}",False,False,False,372,True,False,False,False,2022-04-25T19:51:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/372/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/372/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,61105,,,
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/391/accountContextSearch'}]}",401k,61109,"{'id': 'COGS', 'refName': 'Cost of Goods Sold'}",False,False,False,391,True,False,False,False,2022-04-25T19:51:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/391/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/391/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,61109,,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/386'}], 'id': '386', 'refName': '61170 Clinic Wages & Salaries'}",
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/373/accountContextSearch'}]}",Clinic IT Services Costs,61110,"{'id': 'COGS', 'refName': 'Cost of Goods Sold'}",False,False,False,373,True,False,False,False,2022-04-25T19:51:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/373/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/373/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,61110,,,
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/393/accountContextSearch'}]}",Health Insurance,61111,"{'id': 'COGS', 'refName': 'Cost of Goods Sold'}",False,False,False,393,True,False,False,False,2022-04-25T19:51:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/393/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/393/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,61111,,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/386'}], 'id': '386', 'refName': '61170 Clinic Wages & Salaries'}",
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/394/accountContextSearch'}]}",Payroll Processing Fees,61112,"{'id': 'COGS', 'refName': 'Cost of Goods Sold'}",False,False,False,394,True,False,False,False,2022-04-25T19:51:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/394/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/394/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,61112,,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/386'}], 'id': '386', 'refName': '61170 Clinic Wages & Salaries'}",
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/392/accountContextSearch'}]}",401K Employer Expense,61113,"{'id': 'COGS', 'refName': 'Cost of Goods Sold'}",False,False,False,392,True,False,False,False,2022-04-25T19:51:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/392/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/392/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,61113,,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/386'}], 'id': '386', 'refName': '61170 Clinic Wages & Salaries'}",
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/374/accountContextSearch'}]}",Clinic Utilities,61115,"{'id': 'COGS', 'refName': 'Cost of Goods Sold'}",False,False,False,374,True,False,False,False,2022-04-25T19:51:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/374/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/374/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,61115,,,
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/375/accountContextSearch'}]}",Clinic Rent,61120,"{'id': 'COGS', 'refName': 'Cost of Goods Sold'}",False,False,False,375,True,False,False,False,2022-04-25T19:51:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/375/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/375/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,61120,,,
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/376/accountContextSearch'}]}",Commissions,61125,"{'id': 'COGS', 'refName': 'Cost of Goods Sold'}",False,False,False,376,True,False,False,False,2022-04-25T19:51:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/376/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/376/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,61125,,,
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/377/accountContextSearch'}]}",DME Puchase,61130,"{'id': 'COGS', 'refName': 'Cost of Goods Sold'}",False,False,False,377,True,False,False,False,2022-04-25T19:52:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/377/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/377/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,61130,,,
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/378/accountContextSearch'}]}",DME Rental,61135,"{'id': 'COGS', 'refName': 'Cost of Goods Sold'}",False,False,False,378,True,False,False,False,2022-04-25T19:52:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/378/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/378/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,61135,,,
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/379/accountContextSearch'}]}",Dropped Cases/Bad Debt,61140,"{'id': 'COGS', 'refName': 'Cost of Goods Sold'}",False,False,False,379,True,False,False,False,2022-04-25T19:52:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/379/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/379/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,61140,,,
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/380/accountContextSearch'}]}",Labratory Fees,61145,"{'id': 'COGS', 'refName': 'Cost of Goods Sold'}",False,False,False,380,True,False,False,False,2022-04-25T19:52:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/380/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/380/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,61145,,,
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/381/accountContextSearch'}]}",Legal Fees (Direct Cost),61150,"{'id': 'COGS', 'refName': 'Cost of Goods Sold'}",False,False,False,381,True,False,False,False,2022-04-25T19:52:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/381/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/381/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,61150,,,
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/382/accountContextSearch'}]}",Medical Supply Costs,61155,"{'id': 'COGS', 'refName': 'Cost of Goods Sold'}",False,False,False,382,True,False,False,False,2022-04-25T19:52:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/382/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/382/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,61155,,,
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2787/accountContextSearch'}]}",Medical Supply Costs - Implants,61156,"{'id': 'COGS', 'refName': 'Cost of Goods Sold'}",False,False,False,2787,True,False,False,False,2025-03-07T22:42:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2787/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2787/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,,,,
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2789/accountContextSearch'}]}",Medical Supply Costs - Neuro Feedback Devices,61157,"{'id': 'COGS', 'refName': 'Cost of Goods Sold'}",False,False,False,2789,True,False,False,False,2025-04-21T15:54:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2789/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2789/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,,,,
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/383/accountContextSearch'}]}",Pharma Costs,61160,"{'id': 'COGS', 'refName': 'Cost of Goods Sold'}",False,False,False,383,True,False,False,False,2022-04-25T19:53:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/383/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/383/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,61160,,,
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/384/accountContextSearch'}]}",Provider Compensation,61165,"{'id': 'COGS', 'refName': 'Cost of Goods Sold'}",False,False,False,384,True,False,False,False,2022-04-25T19:53:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/384/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/384/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,61165,,,
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/385/accountContextSearch'}]}",Professional Services,61166,"{'id': 'COGS', 'refName': 'Cost of Goods Sold'}",False,False,False,385,True,False,False,False,2022-04-25T19:53:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/385/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/385/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,61166,,,
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2719/accountContextSearch'}]}",Laundry Service,61167,"{'id': 'COGS', 'refName': 'Cost of Goods Sold'}",False,False,False,2719,True,False,False,False,2024-06-04T14:51:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2719/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2719/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,,,,
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/386/accountContextSearch'}]}",Clinic Wages & Salaries,61170,"{'id': 'COGS', 'refName': 'Cost of Goods Sold'}",False,False,False,386,True,False,False,False,2022-04-25T19:51:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/386/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/386/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,61170,,,
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/395/accountContextSearch'}]}",Direct Advertising & Marketing Expense,61175,"{'id': 'COGS', 'refName': 'Cost of Goods Sold'}",False,False,False,395,True,False,False,False,2022-04-25T19:52:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/395/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/395/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,61175,,,
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/396/accountContextSearch'}]}",Deposition/Legal Costs,62105,"{'id': 'COGS', 'refName': 'Cost of Goods Sold'}",False,False,False,396,True,False,False,False,2022-04-25T19:52:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/396/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/396/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,62105,,,
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/397/accountContextSearch'}]}",Investment in Receivables,63105,"{'id': 'COGS', 'refName': 'Cost of Goods Sold'}",False,False,False,397,True,False,False,False,2022-04-25T19:52:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/397/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/397/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,63105,,,
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/398/accountContextSearch'}]}",Legal Costs,63115,"{'id': 'COGS', 'refName': 'Cost of Goods Sold'}",False,False,False,398,True,False,False,False,2022-04-25T19:52:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/398/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/398/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,63115,,,
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/399/accountContextSearch'}]}",Portfolio/Case Vetting Costs,63120,"{'id': 'COGS', 'refName': 'Cost of Goods Sold'}",False,False,False,399,True,False,False,False,2022-04-25T19:53:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/399/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/399/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,63120,,,
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/400/accountContextSearch'}]}",Other Investment Costs,63125,"{'id': 'COGS', 'refName': 'Cost of Goods Sold'}",False,False,False,400,True,False,False,False,2022-04-25T19:52:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/400/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/400/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,63125,,,
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/1950/accountContextSearch'}]}",Fuel & Gas Costs,63130,"{'id': 'COGS', 'refName': 'Cost of Goods Sold'}",False,False,False,1950,True,False,False,False,2022-11-28T18:34:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/1950/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/1950/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,,,,
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2776/accountContextSearch'}]}",Fuel & Gas Costs (Reece),63131,"{'id': 'COGS', 'refName': 'Cost of Goods Sold'}",False,False,False,2776,True,False,False,False,2025-01-31T14:40:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2776/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2776/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,,,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/1950'}], 'id': '1950', 'refName': '63130 Fuel & Gas Costs'}",
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2777/accountContextSearch'}]}",Fuel & Gas Costs (Owl Creek),63132,"{'id': 'COGS', 'refName': 'Cost of Goods Sold'}",False,False,False,2777,True,False,False,False,2025-01-31T14:44:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2777/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2777/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,,,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/1950'}], 'id': '1950', 'refName': '63130 Fuel & Gas Costs'}",
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2469/accountContextSearch'}]}",Pilot Cost,63135,"{'id': 'COGS', 'refName': 'Cost of Goods Sold'}",False,False,False,2469,True,False,False,False,2023-10-23T14:13:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2469/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2469/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,,,,
